batch_id,product_key,handle,product_id,image_key,position,image_location,image_url_source,local_path,image_sha256,checked_at
B001,chillgen.com::custom-ornate-floral-gold-cross-area-rug-non-skid,custom-ornate-floral-gold-cross-area-rug-non-skid,16000581861745,B001-002-IMG05,5,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/fc4a707fb509c5d5c196ed3cab7640110432dc765f6a5fc299647f0393f1d3c0.jpg?v=1789055902,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-floral-gold-cross-area-rug-non-skid/05_custom-ornate-floral-gold-cross-area-rug-non-skid.jpg,2463d614fe004257b32497ea2dffdbde1d4a2189821e69c0544f8ced73423b93,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-floral-gold-cross-area-rug-non-skid,custom-ornate-floral-gold-cross-area-rug-non-skid,16000581861745,B001-002-IMG06,6,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e041d94b404de2c4f630dea73114ae0e6b3460c9ef75def2bd52f31067ea5935.jpg?v=1789055902,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-floral-gold-cross-area-rug-non-skid/06_custom-ornate-floral-gold-cross-area-rug-non-skid.jpg,08ab82c58b3cc5a1df7fbd3e573d4d8ad6361f64e6046da18246f51a4b965783,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-christian-floral-area-rug-non-skid-church-design-06,custom-ornate-christian-floral-area-rug-non-skid-church-design-06,16000581894513,B001-003-IMG01,1,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/17e1ab96db04b7c79ea7a20e7886a80d2824c5644067f50c6489c17c8d701787.jpg?v=1789055905,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-christian-floral-area-rug-non-skid-church-design-06/01_custom-ornate-christian-floral-area-rug-non-skid-church-design-06.jpg,a8552b1428c2ed2fe76a24902b1f9a504075f9b7884c1ccb60a9c020311637c0,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-christian-floral-area-rug-non-skid-church-design-06,custom-ornate-christian-floral-area-rug-non-skid-church-design-06,16000581894513,B001-003-IMG02,2,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1f054ac6e395dfd5bb2e1f06ee296cf8af409cb09a49340730127e2dd02b8189.jpg?v=1789055905,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-christian-floral-area-rug-non-skid-church-design-06/02_custom-ornate-christian-floral-area-rug-non-skid-church-design-06.jpg,516f46792f28f7d1ec48790f9a32414f5c0a69586a6a19f8945eb17487ea8659,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-christian-floral-area-rug-non-skid-church-design-06,custom-ornate-christian-floral-area-rug-non-skid-church-design-06,16000581894513,B001-003-IMG03,3,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/19fbab53960a632392b66152eea18768c38596006e4cceea24b647ed44d5ad30.jpg?v=1789055905,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-christian-floral-area-rug-non-skid-church-design-06/03_custom-ornate-christian-floral-area-rug-non-skid-church-design-06.jpg,ae31c16e47cba1a701d89975cf8596afb77f20b6ffe0233d9519aa662c5d178f,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-christian-floral-area-rug-non-skid-church-design-06,custom-ornate-christian-floral-area-rug-non-skid-church-design-06,16000581894513,B001-003-IMG04,4,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/034518782eb32d39f97875f1b067a52978890c7d499c33ce3b5e871ab3508798.jpg?v=1789055905,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-christian-floral-area-rug-non-skid-church-design-06/04_custom-ornate-christian-floral-area-rug-non-skid-church-design-06.jpg,2210076fda1ad2911f3a1f637c91f3979500fe5fe525d5cd307a39cb024755c5,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-christian-floral-area-rug-non-skid-church-design-06,custom-ornate-christian-floral-area-rug-non-skid-church-design-06,16000581894513,B001-003-IMG05,5,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/31fa480569621417d85201717faebc9813c638f4325c5d8bae8055a0e5d624bd.jpg?v=1789055905,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-christian-floral-area-rug-non-skid-church-design-06/05_custom-ornate-christian-floral-area-rug-non-skid-church-design-06.jpg,80bd2d3da1199a415222ec4340800f741258073e9d81bb31d3c374e69afb8eae,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-christian-floral-area-rug-non-skid-church-design-06,custom-ornate-christian-floral-area-rug-non-skid-church-design-06,16000581894513,B001-003-IMG06,6,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/96a61bebab14c424cd260cea1a1c2ae56ba86203801b425515355e030b4a74a7.jpg?v=1789055905,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-christian-floral-area-rug-non-skid-church-design-06/06_custom-ornate-christian-floral-area-rug-non-skid-church-design-06.jpg,0703124a90410cc098f4420836cb3a5711288075261b9e4746477b9f6133205e,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-golden-cross-crucifixion-area-rug-non-skid,custom-ornate-golden-cross-crucifixion-area-rug-non-skid,16000582484337,B001-004-IMG01,1,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e5ad702d0687c9b774aee520601b13f1d1bc0b841dec90c894e4827a0eb302af.jpg?v=1789055950,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-golden-cross-crucifixion-area-rug-non-skid/01_custom-ornate-golden-cross-crucifixion-area-rug-non-skid.jpg,06018d50623d6b1fa7102de20d8884b36e2a29bc8cf9ffc3b587ec3433e6df0c,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-golden-cross-crucifixion-area-rug-non-skid,custom-ornate-golden-cross-crucifixion-area-rug-non-skid,16000582484337,B001-004-IMG02,2,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a2a7190a3fb983d8c8f715f2f05d4950498fef54081e7593ae2c6574868981e5.jpg?v=1789055950,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-golden-cross-crucifixion-area-rug-non-skid/02_custom-ornate-golden-cross-crucifixion-area-rug-non-skid.jpg,cd85ff5a0c057e88efea03553e18acb37f0f082d897fb8b67a38a36151974a76,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-golden-cross-crucifixion-area-rug-non-skid,custom-ornate-golden-cross-crucifixion-area-rug-non-skid,16000582484337,B001-004-IMG03,3,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1d3112b8eafd566169f32e594b6a7f3ae3c352ef1ccd75029e14729955cb8edc.jpg?v=1789055950,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-golden-cross-crucifixion-area-rug-non-skid/03_custom-ornate-golden-cross-crucifixion-area-rug-non-skid.jpg,b24a0952ea35c875cf7b2234fcdc8575b46420385492d505dc2c935830a354b8,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-golden-cross-crucifixion-area-rug-non-skid,custom-ornate-golden-cross-crucifixion-area-rug-non-skid,16000582484337,B001-004-IMG04,4,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/47fa63f06efd87d309f1d2413a3081c3d18856a3960174b641f3f8291ecd0a4c.jpg?v=1789055950,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-golden-cross-crucifixion-area-rug-non-skid/04_custom-ornate-golden-cross-crucifixion-area-rug-non-skid.jpg,1811ebdf82dd2ae089bdca4331316f60557777d77e09a579feb71cbf5178a6ae,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-golden-cross-crucifixion-area-rug-non-skid,custom-ornate-golden-cross-crucifixion-area-rug-non-skid,16000582484337,B001-004-IMG05,5,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0b4d56216d6e672a9da68d186ada74a299ad755b7f530da4b34397ab2065573c.jpg?v=1789055950,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-golden-cross-crucifixion-area-rug-non-skid/05_custom-ornate-golden-cross-crucifixion-area-rug-non-skid.jpg,d141c98348fa1d15d17db8dda38d8578cf4c6ab34d4f2d60d480fb1f7acf7910,2026-09-11T07:14:32Z
B001,chillgen.com::custom-ornate-golden-cross-crucifixion-area-rug-non-skid,custom-ornate-golden-cross-crucifixion-area-rug-non-skid,16000582484337,B001-004-IMG06,6,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/20df411a05ce34438bce4041401b12dd686441091a3f63f695b8150eb29b77a4.jpg?v=1789055950,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-ornate-golden-cross-crucifixion-area-rug-non-skid/06_custom-ornate-golden-cross-crucifixion-area-rug-non-skid.jpg,f79284126fd8ceac08d52b018470494b8d38f95603d1eb556f24256752d0af0f,2026-09-11T07:14:32Z
B001,chillgen.com::custom-red-gold-ornate-cross-area-rug-non-skid-church-decor,custom-red-gold-ornate-cross-area-rug-non-skid-church-decor,16000582582641,B001-005-IMG01,1,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f33b8e0b06d539f2fb91610113f02461671b35d16abfc204b90ba952649105ff.jpg?v=1789055955,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-red-gold-ornate-cross-area-rug-non-skid-church-decor/01_custom-red-gold-ornate-cross-area-rug-non-skid-church-decor.jpg,2f0b1977eed9b3709823395aceecc25f8356bf006c7b1443a37d8d97c9ff1670,2026-09-11T07:14:32Z
B001,chillgen.com::custom-red-gold-ornate-cross-area-rug-non-skid-church-decor,custom-red-gold-ornate-cross-area-rug-non-skid-church-decor,16000582582641,B001-005-IMG02,2,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7549201c5e5d9a124bbd9775add6b3754fc72a241a721dd0299dc6f3da14cec7.jpg?v=1789055955,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-red-gold-ornate-cross-area-rug-non-skid-church-decor/02_custom-red-gold-ornate-cross-area-rug-non-skid-church-decor.jpg,8ef9a6e2936e3d49b43b5f1aa52ba44a781cfda595e62380a8fa09cf6efb44e1,2026-09-11T07:14:32Z
B001,chillgen.com::custom-red-gold-ornate-cross-area-rug-non-skid-church-decor,custom-red-gold-ornate-cross-area-rug-non-skid-church-decor,16000582582641,B001-005-IMG03,3,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/90c527035002988b7177e971af4fc0dabcd2908d543aa7689b00cf4cca1513b5.jpg?v=1789055955,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-red-gold-ornate-cross-area-rug-non-skid-church-decor/03_custom-red-gold-ornate-cross-area-rug-non-skid-church-decor.jpg,5aeab8465c0b62c6fc8e2933792f7814f415f75ffcd09b17f24b12b927de3516,2026-09-11T07:14:32Z
B001,chillgen.com::custom-red-gold-ornate-cross-area-rug-non-skid-church-decor,custom-red-gold-ornate-cross-area-rug-non-skid-church-decor,16000582582641,B001-005-IMG04,4,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3f61b20e628644d8827aeb8409f4ba8d152386f58bfdc014c0d7340f94b4de29.jpg?v=1789055955,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-red-gold-ornate-cross-area-rug-non-skid-church-decor/04_custom-red-gold-ornate-cross-area-rug-non-skid-church-decor.jpg,aacedd0416f626ceff27940fe185ee2e4404741f3728670d86d8988f57c0530e,2026-09-11T07:14:32Z
B001,chillgen.com::custom-red-gold-ornate-cross-area-rug-non-skid-church-decor,custom-red-gold-ornate-cross-area-rug-non-skid-church-decor,16000582582641,B001-005-IMG05,5,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ce4dfb8dbc69409c1bd76a36c5bf53458fa5e715b161da8cb0cb551fffd8ff0c.jpg?v=1789055955,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-red-gold-ornate-cross-area-rug-non-skid-church-decor/05_custom-red-gold-ornate-cross-area-rug-non-skid-church-decor.jpg,b122778d20d2ec70a8c7a033e2fbdd440c20b251b9da0fe9e4c4cafb5eec478d,2026-09-11T07:14:32Z
B001,chillgen.com::custom-red-gold-ornate-cross-area-rug-non-skid-church-decor,custom-red-gold-ornate-cross-area-rug-non-skid-church-decor,16000582582641,B001-005-IMG06,6,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5309070a2bdd0ca33bcffd20473342dab7c54cb29cf3339136c1883ea8cfb00f.jpg?v=1789055955,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-red-gold-ornate-cross-area-rug-non-skid-church-decor/06_custom-red-gold-ornate-cross-area-rug-non-skid-church-decor.jpg,dc19ae55dff0424ad7cbdd600b239a16e069d13c55ab528227554e6736a31a70,2026-09-11T07:14:32Z
B001,chillgen.com::custom-gothic-cross-radiant-heart-area-rug-non-skid,custom-gothic-cross-radiant-heart-area-rug-non-skid,16000582615409,B001-006-IMG01,1,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7cdd1de2c5d81584fb456b75c7a6bdfb0a7ad6e0ffe3ab01c6684a37ef932ce6.jpg?v=1789055957,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-gothic-cross-radiant-heart-area-rug-non-skid/01_custom-gothic-cross-radiant-heart-area-rug-non-skid.jpg,c7019151692ece71bd3aedffdaa11446e55b19271a51e909faeb9b7a11f81143,2026-09-11T07:14:32Z
B001,chillgen.com::custom-gothic-cross-radiant-heart-area-rug-non-skid,custom-gothic-cross-radiant-heart-area-rug-non-skid,16000582615409,B001-006-IMG02,2,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/54c35ddbe1ea07a8a365df0153decdd2713a9f7e34a2caa1d37f2821562f931c.jpg?v=1789055957,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-gothic-cross-radiant-heart-area-rug-non-skid/02_custom-gothic-cross-radiant-heart-area-rug-non-skid.jpg,f7ecaa56b5f3a482789b44aa79146ac907c7906eaac0a7abf7a64cb681fac2f8,2026-09-11T07:14:32Z
B001,chillgen.com::custom-gothic-cross-radiant-heart-area-rug-non-skid,custom-gothic-cross-radiant-heart-area-rug-non-skid,16000582615409,B001-006-IMG03,3,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1f2b3406da16d792cb9fcc60357f99dd39d19ddc6cb1e33a9c32d1ca36405b76.jpg?v=1789055957,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-gothic-cross-radiant-heart-area-rug-non-skid/03_custom-gothic-cross-radiant-heart-area-rug-non-skid.jpg,0bc928f848f26869158a32a40cc3038f7525cf0da8f6578d234d2f518805b655,2026-09-11T07:14:32Z
B001,chillgen.com::custom-gothic-cross-radiant-heart-area-rug-non-skid,custom-gothic-cross-radiant-heart-area-rug-non-skid,16000582615409,B001-006-IMG04,4,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3c50448969379cee2dec8f459031463f8055aea7d54a6a33ffa94e2ca2d25fa4.jpg?v=1789055957,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-gothic-cross-radiant-heart-area-rug-non-skid/04_custom-gothic-cross-radiant-heart-area-rug-non-skid.jpg,c6c5a25c59810775fe75ed81fa1e67d780f224499a97354ff43ed3d404c1acbe,2026-09-11T07:14:32Z
B001,chillgen.com::custom-gothic-cross-radiant-heart-area-rug-non-skid,custom-gothic-cross-radiant-heart-area-rug-non-skid,16000582615409,B001-006-IMG05,5,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e06bf0095442225930cca89c77bcad2c09f1bfdcb46bb280c43b4ff2aa7f896a.jpg?v=1789055957,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-gothic-cross-radiant-heart-area-rug-non-skid/05_custom-gothic-cross-radiant-heart-area-rug-non-skid.jpg,62e1124006576f5f49c7431c8ad37511bbe3ab1d3b60d62b3fd25a9440bf7919,2026-09-11T07:14:32Z
B001,chillgen.com::custom-gothic-cross-radiant-heart-area-rug-non-skid,custom-gothic-cross-radiant-heart-area-rug-non-skid,16000582615409,B001-006-IMG06,6,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/994a94d27a4e34805d645322b37f9cad2a3bfe19451f3e471355343b7fe55752.jpg?v=1789055957,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-gothic-cross-radiant-heart-area-rug-non-skid/06_custom-gothic-cross-radiant-heart-area-rug-non-skid.jpg,69b103286d144dbec40e3150daf171b5825133f8df3afa8950cee44a05f9764b,2026-09-11T07:14:32Z
B001,chillgen.com::custom-gothic-cross-radiant-heart-area-rug-non-skid,custom-gothic-cross-radiant-heart-area-rug-non-skid,16000582615409,B001-006-IMG07,7,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8d14311a6fa433032754770d8a29d18f4b747d9ed630d8313cc1a1e701088460.jpg?v=1789055957,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-gothic-cross-radiant-heart-area-rug-non-skid/07_custom-gothic-cross-radiant-heart-area-rug-non-skid.jpg,a7d8b19a679ccf487b7d29619576cd4e646d2e5002d5aa6a451f2aba3d436227,2026-09-11T07:14:32Z
B001,chillgen.com::custom-our-lady-stained-glass-flowers-area-rug-non-skid,custom-our-lady-stained-glass-flowers-area-rug-non-skid,16000583795057,B001-007-IMG01,1,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/65d351e64b2422b1e08050cb392b20d6596275ed996d6534f3ab51f80faaa4ea.jpg?v=1789056003,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-our-lady-stained-glass-flowers-area-rug-non-skid/01_custom-our-lady-stained-glass-flowers-area-rug-non-skid.jpg,2fbd1055d6345fcd0c66cba938e7856e0447457df375aa3d3acb8b7f29421714,2026-09-11T07:14:32Z
B001,chillgen.com::custom-our-lady-stained-glass-flowers-area-rug-non-skid,custom-our-lady-stained-glass-flowers-area-rug-non-skid,16000583795057,B001-007-IMG02,2,GALLERY,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e4895bd391141c2bd71768cd622ff8d49f4dc761d1813b2bb257ed5954eb1edd.jpg?v=1789056002,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/images/B001/custom-our-lady-stained-glass-flowers-area-rug-non-skid/02_custom-our-lady-stained-glass-flowers-area-rug-non-skid.jpg,b0c062d01a669b37cd721ca0bfc9c09d1171eb7666bd072d82c7d32c775aeef0,2026-09-11T07:14:32Z
