Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,amazon_parent_asin (product.metafields.custom.amazon_parent_asin),Short name (product.metafields.custom.short_name),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
personalized-pink-school-supplies-doormat-machine-made,,,,,,,,,Customized Doormat,,,"32""x20"" (50x80 cm) - BEST SELLING",,,,,AMZ-RUG-B0FGDB72WC-5,0.0,,0,deny,manual,37.90,50.53,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d927a787c58efc81d143aa49f62202a0c1f9d69173ac88be3355d0212e80e403.jpg?v=1789094327,5,"Personalized Teacher Welcome Door Mat with Name, Composition Notebook Style, Perfect Classroom Decor & Back to School Gift for Teachers (Cute Class)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-pink-school-supplies-doormat-machine-made,,,,,,,,,Customized Doormat,,,"36""x24"" (60x90 cm)",,,,,AMZ-RUG-B0FGDB72WC-6,0.0,,0,deny,manual,41.90,55.87,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3f4f608bc262f50c4cd438ed534d39ab306c6887bc55bc4c0f41935941a1c581.jpg?v=1789094327,6,"Personalized Teacher Welcome Door Mat with Name, Composition Notebook Style, Perfect Classroom Decor & Back to School Gift for Teachers (Cute Class)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-teacher-classroom-welcome-with-school-supplies-doormat,Personalized Teacher Classroom Welcome with School Supplies Doormat,"<p>This personalized doormat offers a unique touch to any classroom, featuring a composition notebook style that blends educational charm with practical functionality. Designed to create a welcoming atmosphere, this doormat can be customized with a teacher's name, making it a special addition to any learning environment. It serves as an engaging accent piece while helping to maintain cleanliness.</p><h3>Product Highlights</h3><ul>
<li>Personalizable with a teacher's name for a unique classroom touch.</li>
<li>Made from soft, durable non-woven fabric with a non-slip rubber backing.</li>
<li>Effectively dries wet feet and traps dirt, dust, and grime.</li>
<li>Heat-resistant material ensures long-lasting use.</li>
<li>Suitable for both indoor and outdoor settings.</li>
</ul><h3>Specifications</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%"">
<tr>
<th align=""left"" width=""35%"">Attribute</th>
<th align=""left"">Value</th>
</tr>
<tr>
<td>Rug Form</td>
<td>Doormat</td>
</tr>
<tr>
<td>Item Shape</td>
<td>Rectangular</td>
</tr>
<tr>
<td>Weave Type</td>
<td>Machine Made</td>
</tr>
<tr>
<td>Pile Height</td>
<td>Low Pile</td>
</tr>
<tr>
<td>Construction Type</td>
<td>Machine Made</td>
</tr>
<tr>
<td>Indoor/Outdoor Usage</td>
<td>Both</td>
</tr>
<tr>
<td>Water Resistance</td>
<td>Water Resistant</td>
</tr>
<tr>
<td>Pattern</td>
<td>Composition Notebook Style</td>
</tr>
<tr>
<td>Theme</td>
<td>Classroom</td>
</tr>
<tr>
<td>Style</td>
<td>Modern</td>
</tr>
<tr>
<td>Number of Pieces</td>
<td>1</td>
</tr>
</table><h3>Material &amp; Care</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%"">
<tr>
<th align=""left"" width=""35%"">Item</th>
<th align=""left"">Detail</th>
</tr>
<tr>
<td>Material Type</td>
<td>Polyester</td>
</tr>
<tr>
<td>Backing Material</td>
<td>High-quality Epoxy</td>
</tr>
<tr>
<td>Care Instructions</td>
<td>Washable; simply hose down or sponge clean with mild liquid soap. Avoid bleaching.</td>
</tr>
<tr>
<td>Cleaning Method</td>
<td>Hose down or sponge clean</td>
</tr>
<tr>
<td>Drying</td>
<td>Air dry</td>
</tr>
</table><h3>Where It Works</h3><p>This versatile doormat is ideal for classrooms, entryways, and RVs, providing a welcoming accent that is both functional and stylish. Its durable construction makes it suitable for high-traffic areas, helping to keep floors clean in various settings.</p>",CHILLGEN,Services > Building & Construction Services > Outdoor Construction,Rug,"amazon-parent-b0fgdcsg3y, classroom-rug, doormat, home-decor, modern-style, personalized-rug, rectangular-rug, rug, teacher-gift",false,Choose Your Option,"Blank Doormat, No Custom",,Pick Up Size,"24""x16"" (40x60 cm)",,,,,AMZ-RUG-B0H8DJ6BYR-1,0.0,,0,deny,manual,21.90,29.20,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3761a828cdadf90b2e4b3273e909d993b93739d2c46ccdbc33d2171da934d418.jpg?v=1789094376,1,"Personalized Teacher Welcome Door Mat with Name, Composition Notebook Style, Perfect Classroom Decor & Back to School Gift for Teachers (Cute Classroom)",false,,"This modern personalized doormat, crafted from polyester, offers a non-slip backing, perfect for classroom entryways.",,,,,,,,,,,,B0FGDCSG3Y,,,,,lb,,,draft
personalized-teacher-classroom-welcome-with-school-supplies-doormat,,,,,,,,,"Blank Doormat, No Custom",,,"32""x20"" (50x80 cm) - BEST SELLING",,,,,AMZ-RUG-B0H8DJ6BYR-2,0.0,,0,deny,manual,30.90,41.20,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e41e52b97dc565bc8c6d83f0437e136e477e9bfbe537f50fcde3e20b2e9491fe.jpg?v=1789094376,2,"Personalized Teacher Welcome Door Mat with Name, Composition Notebook Style, Perfect Classroom Decor & Back to School Gift for Teachers (Cute Classroom)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-teacher-classroom-welcome-with-school-supplies-doormat,,,,,,,,,"Blank Doormat, No Custom",,,"36""x24"" (60x90 cm)",,,,,AMZ-RUG-B0H8DJ6BYR-3,0.0,,0,deny,manual,34.90,46.53,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2a6d545ef7f580f46e5a3c9bd557309cae145033c91484ac18cf00ce70d2620a.jpg?v=1789094376,3,"Personalized Teacher Welcome Door Mat with Name, Composition Notebook Style, Perfect Classroom Decor & Back to School Gift for Teachers (Cute Classroom)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-teacher-classroom-welcome-with-school-supplies-doormat,,,,,,,,,Customized Doormat,,,"24""x16"" (40x60 cm)",,,,,AMZ-RUG-B0H8DJ6BYR-4,0.0,,0,deny,manual,28.90,38.53,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d1e7dc8037516eb4d0ae69a9658139b502006b4edf2ded1098e0a25db211b9bc.jpg?v=1789094376,4,"Personalized Teacher Welcome Door Mat with Name, Composition Notebook Style, Perfect Classroom Decor & Back to School Gift for Teachers (Cute Classroom)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-teacher-classroom-welcome-with-school-supplies-doormat,,,,,,,,,Customized Doormat,,,"32""x20"" (50x80 cm) - BEST SELLING",,,,,AMZ-RUG-B0H8DJ6BYR-5,0.0,,0,deny,manual,37.90,50.53,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2fd4d4234d984db0fa74b0417385d04dbe9f04a09a59b2c5149d0f581469c032.jpg?v=1789094376,5,"Personalized Teacher Welcome Door Mat with Name, Composition Notebook Style, Perfect Classroom Decor & Back to School Gift for Teachers (Cute Classroom)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-teacher-classroom-welcome-with-school-supplies-doormat,,,,,,,,,Customized Doormat,,,"36""x24"" (60x90 cm)",,,,,AMZ-RUG-B0H8DJ6BYR-6,0.0,,0,deny,manual,41.90,55.87,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ed64c10223204ca32653e0ec37554a90c9dccc23744f9d9bd15b3df5b3bc92ff.jpg?v=1789094376,6,"Personalized Teacher Welcome Door Mat with Name, Composition Notebook Style, Perfect Classroom Decor & Back to School Gift for Teachers (Cute Classroom)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-speckled-classroom-decor-door-mat-non-slip-backing,"Personalized Speckled Classroom Decor Door Mat, Non-Slip Backing","<p>This personalized doormat offers a welcoming touch for any classroom or entryway. Designed with a modern aesthetic, it combines personalized charm with functional features to enhance various spaces. Its durable construction is suitable for everyday use.</p><h3>Product Highlights</h3><ul>
<li>Personalize with a teacher's name for a unique touch.</li>
<li>Features a soft, non-woven fabric top for comfort.</li>
<li>Equipped with a neoprene rubber non-slip backing for stability.</li>
<li>Effectively traps dirt, dust, and grime to help keep floors clean.</li>
<li>Versatile for both indoor and outdoor settings.</li>
<li>Washable and easy to maintain for lasting freshness.</li>
</ul><h3>Specifications</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%"">
<tr>
<th align=""left"" width=""35%"">Attribute</th>
<th align=""left"">Value</th>
</tr>
<tr>
<td>Rug Form</td>
<td>Doormat</td>
</tr>
<tr>
<td>Item Shape</td>
<td>Rectangular</td>
</tr>
<tr>
<td>Weave Type</td>
<td>Machine Made</td>
</tr>
<tr>
<td>Pile Height</td>
<td>Low Pile</td>
</tr>
<tr>
<td>Construction Type</td>
<td>Machine Made</td>
</tr>
<tr>
<td>Indoor/Outdoor Usage</td>
<td>Both</td>
</tr>
<tr>
<td>Room Type</td>
<td>Classroom</td>
</tr>
<tr>
<td>Water Resistance</td>
<td>Water Resistant</td>
</tr>
<tr>
<td>Special Features</td>
<td>Personalized</td>
</tr>
<tr>
<td>Pattern</td>
<td>Composition Notebook Style</td>
</tr>
<tr>
<td>Theme</td>
<td>Classroom</td>
</tr>
<tr>
<td>Style</td>
<td>Modern</td>
</tr>
<tr>
<td>Number of Pieces</td>
<td>1</td>
</tr>
</table><h3>Material &amp; Care</h3><table border=""1"" cellpadding=""6"" style=""border-collapse:collapse;width:100%"">
<tr>
<th align=""left"" width=""35%"">Item</th>
<th align=""left"">Detail</th>
</tr>
<tr>
<td>Material Type</td>
<td>Polyester</td>
</tr>
<tr>
<td>Backing Material</td>
<td>High-quality Epoxy</td>
</tr>
<tr>
<td>Surface/Feel</td>
<td>Soft non-woven fabric</td>
</tr>
<tr>
<td>Care Instructions</td>
<td>Avoid bleaching</td>
</tr>
<tr>
<td>Cleaning Method</td>
<td>Hose down or sponge clean with mild liquid soap</td>
</tr>
<tr>
<td>Drying</td>
<td>Air dry</td>
</tr>
</table><h3>Where It Works</h3><p>This doormat is suitable for classroom entrances, teacher spaces, and reading corners. Its durable design also makes it appropriate for entryways and RVs, offering a functional and decorative accent in various settings.</p>",CHILLGEN,Home & Garden > Lawn & Garden > Gardening > Composting,Rug,"amazon-parent-b0fgdcsg3y, classroom, doormat, home-decor, low-pile, modern, personalized, rectangular, rug",false,Choose Your Option,"Blank Doormat, No Custom",,Pick Up Size,"24""x16"" (40x60 cm)",,,,,AMZ-RUG-B0H8DBJM17-1,0.0,,0,deny,manual,21.90,29.20,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0800d7da7860ebbb64ded8525b4f6e0194f0e8230b877e7dfee70334add4da93.jpg?v=1789094380,1,"Personalized Teacher Welcome Door Mat with Name, Composition Notebook Style, Perfect Classroom Decor & Back to School Gift for Teachers (Composition Book)",false,,"Modern rectangular doormat with a low pile and non-slip backing, perfect for personalized classroom entryways.",4085,,,,,,,,,,,B0FGDCSG3Y,,,,,lb,,,draft
personalized-speckled-classroom-decor-door-mat-non-slip-backing,,,,,,,,,"Blank Doormat, No Custom",,,"32""x20"" (50x80 cm) - BEST SELLING",,,,,AMZ-RUG-B0H8DBJM17-2,0.0,,0,deny,manual,30.90,41.20,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2b2445b49198e9c29c905083900c720d240f3ebf12b6515f2318dd777966da65.jpg?v=1789094380,2,"Personalized Teacher Welcome Door Mat with Name, Composition Notebook Style, Perfect Classroom Decor & Back to School Gift for Teachers (Composition Book)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-speckled-classroom-decor-door-mat-non-slip-backing,,,,,,,,,"Blank Doormat, No Custom",,,"36""x24"" (60x90 cm)",,,,,AMZ-RUG-B0H8DBJM17-3,0.0,,0,deny,manual,34.90,46.53,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/212c462a483e1a59442cec52fbe0488be644ea11f6784fe512497208613e9dc6.jpg?v=1789094380,3,"Personalized Teacher Welcome Door Mat with Name, Composition Notebook Style, Perfect Classroom Decor & Back to School Gift for Teachers (Composition Book)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-speckled-classroom-decor-door-mat-non-slip-backing,,,,,,,,,Customized Doormat,,,"24""x16"" (40x60 cm)",,,,,AMZ-RUG-B0H8DBJM17-4,0.0,,0,deny,manual,28.90,38.53,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ac5d7e17c2c67f583f58e26ac61c6700a1b067a0be6a3b6ad577b61418f0115f.jpg?v=1789094380,4,"Personalized Teacher Welcome Door Mat with Name, Composition Notebook Style, Perfect Classroom Decor & Back to School Gift for Teachers (Composition Book)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-speckled-classroom-decor-door-mat-non-slip-backing,,,,,,,,,Customized Doormat,,,"32""x20"" (50x80 cm) - BEST SELLING",,,,,AMZ-RUG-B0H8DBJM17-5,0.0,,0,deny,manual,37.90,50.53,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/836828235f3a16b8152f559beadf43c28fd9f7ecb15216b84f2dbea975c0484d.jpg?v=1789094380,5,"Personalized Teacher Welcome Door Mat with Name, Composition Notebook Style, Perfect Classroom Decor & Back to School Gift for Teachers (Composition Book)",,,,,,,,,,,,,,,,,,,,lb,,,
personalized-speckled-classroom-decor-door-mat-non-slip-backing,,,,,,,,,Customized Doormat,,,"36""x24"" (60x90 cm)",,,,,AMZ-RUG-B0H8DBJM17-6,0.0,,0,deny,manual,41.90,55.87,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1023/0068/0561/files/56e7deb7eab17002cfc3f7fcac562488275fe566e5163996f5107d784b6a0d0f.jpg?v=1789094380,6,"Personalized Teacher Welcome Door Mat with Name, Composition Notebook Style, Perfect Classroom Decor & Back to School Gift for Teachers (Composition Book)",,,,,,,,,,,,,,,,,,,,lb,,,
