evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B004-032,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-09,15976542732657,b535e893566641ec41e6e5005e97abdde78a69ae90654e59ef3e3e81650d5716.jpg,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b535e893566641ec41e6e5005e97abdde78a69ae90654e59ef3e3e81650d5716.jpg?v=1787257381,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:50:34+07:00,personalized skeleton grave rug in bedroom,,personalized skeleton grave rug in bedroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B004/personalized-witch-area-rug-with-name-custom-halloween-r-design-09__img_03.jpg,alt_current_empty_in_public_json
B004-032,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-09,15976542732657,7e1a6d6cc1e81eb68d8ad6d8f94b78fe873140e1be0b506a8a2b9c43ffc19f41.jpg,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7e1a6d6cc1e81eb68d8ad6d8f94b78fe873140e1be0b506a8a2b9c43ffc19f41.jpg?v=1787257381,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:50:34+07:00,personalized skeleton grave rug staged by fireplace,,personalized skeleton grave rug staged by fireplace,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B004/personalized-witch-area-rug-with-name-custom-halloween-r-design-09__img_04.jpg,alt_current_empty_in_public_json
B004-032,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-09,15976542732657,4ab484b17dbc70ea11b462b6027833a166e7f8f2af321e3a1882618bdacb5e05.jpg,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4ab484b17dbc70ea11b462b6027833a166e7f8f2af321e3a1882618bdacb5e05.jpg?v=1787257381,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:50:34+07:00,personalized skeleton grave rug under dining table,,personalized skeleton grave rug under dining table,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B004/personalized-witch-area-rug-with-name-custom-halloween-r-design-09__img_05.jpg,alt_current_empty_in_public_json
B004-032,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-09,15976542732657,16f4834a9bd38da380bf5469cc84eb98f9c88b16e04c95b8698a0f08b6353a3c.jpg,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/16f4834a9bd38da380bf5469cc84eb98f9c88b16e04c95b8698a0f08b6353a3c.jpg?v=1787257381,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:50:34+07:00,kid and pet friendly graphic for personalized skeleton grave rug,,kid and pet friendly graphic for personalized skeleton grave rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B004/personalized-witch-area-rug-with-name-custom-halloween-r-design-09__img_06.jpg,alt_current_empty_in_public_json
B004-032,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-09,15976542732657,e92b17e2c585f2ce752a71e2d20830c35921332bc6726fb26cb23cc95cf179aa.jpg,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e92b17e2c585f2ce752a71e2d20830c35921332bc6726fb26cb23cc95cf179aa.jpg?v=1787257381,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:50:34+07:00,easy-clean care graphic for personalized skeleton grave rug,,easy-clean care graphic for personalized skeleton grave rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B004/personalized-witch-area-rug-with-name-custom-halloween-r-design-09__img_07.jpg,alt_current_empty_in_public_json
B004-032,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-09,15976542732657,3cefdb7197ba687c742fdabbd7d1a5f90a45d53a92fc5d2cd1be230b90913622.jpg,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3cefdb7197ba687c742fdabbd7d1a5f90a45d53a92fc5d2cd1be230b90913622.jpg?v=1787257381,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:50:34+07:00,size information for personalized skeleton grave rug,,size information for personalized skeleton grave rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B004/personalized-witch-area-rug-with-name-custom-halloween-r-design-09__img_08.jpg,alt_current_empty_in_public_json
B004-033,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-04,15976542241137,73776014b1fd7f8347083a115d3e503977da6205f5a1ee31b538f5990aaab0f5.jpg,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/73776014b1fd7f8347083a115d3e503977da6205f5a1ee31b538f5990aaab0f5.jpg?v=1787257362,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:50:34+07:00,lifestyle view of personalized floral sugar skull Halloween rug,,lifestyle view of personalized floral sugar skull Halloween rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B004/personalized-witch-area-rug-with-name-custom-halloween-r-design-04__img_01.jpg,alt_current_empty_in_public_json
B004-033,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-04,15976542241137,29c8269cb4007eb3c1616b6d51b690f8f285ff49340e213315a2de95797ebd3b.jpg,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/29c8269cb4007eb3c1616b6d51b690f8f285ff49340e213315a2de95797ebd3b.jpg?v=1787257362,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:50:34+07:00,alternate room view of personalized floral sugar skull Halloween rug,,alternate room view of personalized floral sugar skull Halloween rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B004/personalized-witch-area-rug-with-name-custom-halloween-r-design-04__img_02.jpg,alt_current_empty_in_public_json
B004-033,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-04,15976542241137,72dd2b078b921b985de35a239289bd4835b6f014e50133245298bb1f9dcd9410.jpg,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/72dd2b078b921b985de35a239289bd4835b6f014e50133245298bb1f9dcd9410.jpg?v=1787257362,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:50:34+07:00,personalized floral sugar skull Halloween rug staged by fireplace,,personalized floral sugar skull Halloween rug staged by fireplace,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B004/personalized-witch-area-rug-with-name-custom-halloween-r-design-04__img_03.jpg,alt_current_empty_in_public_json
B004-033,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-04,15976542241137,ec0ce8cf1ccd06b0678685006a8892cbbacf376697b5a2140229a93d62c38464.jpg,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ec0ce8cf1ccd06b0678685006a8892cbbacf376697b5a2140229a93d62c38464.jpg?v=1787257362,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:50:34+07:00,size information for personalized floral sugar skull rug,,size information for personalized floral sugar skull rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B004/personalized-witch-area-rug-with-name-custom-halloween-r-design-04__img_04.jpg,alt_current_empty_in_public_json
B004-033,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-04,15976542241137,68b38dad61f4862c2f52ae59ee9d72f369966982a6e8e9b62b4575bf67e728c4.jpg,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/68b38dad61f4862c2f52ae59ee9d72f369966982a6e8e9b62b4575bf67e728c4.jpg?v=1787257362,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:50:34+07:00,kid and pet friendly graphic for personalized floral sugar skull rug,,kid and pet friendly graphic for personalized floral sugar skull rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B004/personalized-witch-area-rug-with-name-custom-halloween-r-design-04__img_05.jpg,alt_current_empty_in_public_json
B004-033,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-04,15976542241137,2b1d4b8aab11b59e83cd6faa225323d99aa6d3db600aeca003f0080653c2680a.jpg,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2b1d4b8aab11b59e83cd6faa225323d99aa6d3db600aeca003f0080653c2680a.jpg?v=1787257362,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:50:34+07:00,easy-clean care graphic for personalized floral sugar skull rug,,easy-clean care graphic for personalized floral sugar skull rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B004/personalized-witch-area-rug-with-name-custom-halloween-r-design-04__img_06.jpg,alt_current_empty_in_public_json
B004-033,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-04,15976542241137,0dabf8cbe3e9046eb37a445d7f1be888519456f3117c465ef94c9cf04f7126a6.jpg,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0dabf8cbe3e9046eb37a445d7f1be888519456f3117c465ef94c9cf04f7126a6.jpg?v=1787257362,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:50:34+07:00,lighting color note for personalized floral sugar skull rug,,lighting color note for personalized floral sugar skull rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B004/personalized-witch-area-rug-with-name-custom-halloween-r-design-04__img_07.jpg,alt_current_empty_in_public_json
B004-033,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-04,15976542241137,c8afab7a117c069e5e3894d12129c3284f9b528f8164abef897f8827f18f494b.jpg,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c8afab7a117c069e5e3894d12129c3284f9b528f8164abef897f8827f18f494b.jpg?v=1787257362,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:50:34+07:00,personalized floral sugar skull rug under dining table,,personalized floral sugar skull rug under dining table,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B004/personalized-witch-area-rug-with-name-custom-halloween-r-design-04__img_08.jpg,alt_current_empty_in_public_json
B004-034,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-02,15976541880689,d9c51b7bdcec4dd9fc16f5af5ef87e198d47987f3edc11aadaa4deb26550e3c5.jpg,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d9c51b7bdcec4dd9fc16f5af5ef87e198d47987f3edc11aadaa4deb26550e3c5.jpg?v=1787257344,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:50:34+07:00,lifestyle view of personalized stained glass witch silhouette Halloween rug,,lifestyle view of personalized stained glass witch silhouette Halloween rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B004/personalized-witch-area-rug-with-name-custom-halloween-r-design-02__img_01.jpg,alt_current_empty_in_public_json
B004-034,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-02,15976541880689,91867163996e54fd8c2404d13ba583916db9ac93697364c60be93af99313f808.jpg,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/91867163996e54fd8c2404d13ba583916db9ac93697364c60be93af99313f808.jpg?v=1787257344,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:50:34+07:00,alternate room view of personalized stained glass witch silhouette Halloween rug,,alternate room view of personalized stained glass witch silhouette Halloween rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B004/personalized-witch-area-rug-with-name-custom-halloween-r-design-02__img_02.jpg,alt_current_empty_in_public_json
B004-034,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-02,15976541880689,6a0b2c5368ed36bca7b473e1a4f8a3249c5a315ce5bbc1fa49c06f33adb697b1.jpg,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6a0b2c5368ed36bca7b473e1a4f8a3249c5a315ce5bbc1fa49c06f33adb697b1.jpg?v=1787257344,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:50:34+07:00,personalized stained glass witch silhouette Halloween rug staged by fireplace,,personalized stained glass witch silhouette Halloween rug staged by fireplace,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B004/personalized-witch-area-rug-with-name-custom-halloween-r-design-02__img_03.jpg,alt_current_empty_in_public_json
B004-034,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-02,15976541880689,c87c34405223c9cbc2d4029630f3263d9872050a19b95649b0df9b3360e5d612.jpg,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c87c34405223c9cbc2d4029630f3263d9872050a19b95649b0df9b3360e5d612.jpg?v=1787257344,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:50:34+07:00,size information for personalized stained glass witch silhouette rug,,size information for personalized stained glass witch silhouette rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B004/personalized-witch-area-rug-with-name-custom-halloween-r-design-02__img_04.jpg,alt_current_empty_in_public_json
B004-034,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-02,15976541880689,cda85d768cf73f1ef4d1330b147496060226012b241cac08df08c9f5b544f71d.jpg,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/cda85d768cf73f1ef4d1330b147496060226012b241cac08df08c9f5b544f71d.jpg?v=1787257344,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:50:34+07:00,kid and pet friendly graphic for personalized stained glass witch silhouette rug,,kid and pet friendly graphic for personalized stained glass witch silhouette rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B004/personalized-witch-area-rug-with-name-custom-halloween-r-design-02__img_05.jpg,alt_current_empty_in_public_json
B004-034,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-02,15976541880689,8cbd1900904d2b45e0d63fb7a376115ca6a9422c122ed562385786373162d3b4.jpg,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8cbd1900904d2b45e0d63fb7a376115ca6a9422c122ed562385786373162d3b4.jpg?v=1787257344,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:50:34+07:00,easy-clean care graphic for personalized stained glass witch silhouette rug,,easy-clean care graphic for personalized stained glass witch silhouette rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B004/personalized-witch-area-rug-with-name-custom-halloween-r-design-02__img_06.jpg,alt_current_empty_in_public_json
