evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B056-552,chillgen.com,customized-composition-notebook-classroom-rug-for-kids-94f3ffcafa,15912076673393,80869827182961,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3792e60560a61b114bcb748867331cb563fae797af26cc75da2cb97db83a7431.jpg?v=1784365484,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T11:08:41+07:00,"Feature image shows learning pattern, thickness and bound edges.",,"Feature image shows learning pattern, thickness and bound edges.",SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B056/customized-composition-notebook-classroom-rug-for-kids-94f3ffcafa__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B056-552,chillgen.com,customized-composition-notebook-classroom-rug-for-kids-94f3ffcafa,15912076673393,80869827215729,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1ab9d25a88f7936a9d0e0f06cf1ab0ebe71c39c0ace01e728210dd66be8152bb.jpg?v=1784365487,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T11:08:41+07:00,Backing panel shows anti slip and stain resistance.,,Backing panel shows anti slip and stain resistance.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B056/customized-composition-notebook-classroom-rug-for-kids-94f3ffcafa__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B056-552,chillgen.com,customized-composition-notebook-classroom-rug-for-kids-94f3ffcafa,15912076673393,80869827248497,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1062ae970dc4f5c58c8457dd251d791aa2e329f4d4ca281ac55280a158243efc.jpg?v=1784365489,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T11:08:41+07:00,Clean product image shows full personalized welcome design.,,Clean product image shows full personalized welcome design.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B056/customized-composition-notebook-classroom-rug-for-kids-94f3ffcafa__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B056-553,chillgen.com,custom-octopus-welcome-mat-for-front-door-and-entryway-f282a58169,15912082080113,80869864833393,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0221a2768dd0298d869a13d8a4e6f5bb60f5a3a15d04087639430fbeb392a42d.jpg?v=1784376636,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T11:08:41+07:00,Main image shows blue octopus rug beside sofa.,,Main image shows blue octopus rug beside sofa.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B056/custom-octopus-welcome-mat-for-front-door-and-entryway-f282a58169__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B056-553,chillgen.com,custom-octopus-welcome-mat-for-front-door-and-entryway-f282a58169,15912082080113,80869864898929,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6ef88ab2b91de27fc3f1c491d168bc7ab3036d5b3151391eb15f2056d7849f9f.jpg?v=1784376641,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T11:08:41+07:00,Size chart shows three rectangular rug sizes.,,Size chart shows three rectangular rug sizes.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B056/custom-octopus-welcome-mat-for-front-door-and-entryway-f282a58169__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B056-553,chillgen.com,custom-octopus-welcome-mat-for-front-door-and-entryway-f282a58169,15912082080113,80869864931697,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/79a60b2e85d15ab86868081475adc6cc8485cc89299546719ba902ba3e87699a.jpg?v=1784376641,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T11:08:41+07:00,Close-up shows seashell artwork and memory foam cushion.,,Close-up shows seashell artwork and memory foam cushion.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B056/custom-octopus-welcome-mat-for-front-door-and-entryway-f282a58169__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B056-553,chillgen.com,custom-octopus-welcome-mat-for-front-door-and-entryway-f282a58169,15912082080113,80869864964465,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a1179e03c89d6657b7eb7c0281824336eb57142249b96521f9ede9f4769c015a.jpg?v=1784376646,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T11:08:41+07:00,Living room mockup with blue octopus coastal rug.,,Living room mockup with blue octopus coastal rug.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B056/custom-octopus-welcome-mat-for-front-door-and-entryway-f282a58169__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B056-553,chillgen.com,custom-octopus-welcome-mat-for-front-door-and-entryway-f282a58169,15912082080113,80869864997233,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f5fb6e2c08ddf8b0412e7801af610e885c6148e11df923070b108251b7887e95.jpg?v=1784376647,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T11:08:41+07:00,Family scene shows rug scale and soft use.,,Family scene shows rug scale and soft use.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B056/custom-octopus-welcome-mat-for-front-door-and-entryway-f282a58169__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B056-553,chillgen.com,custom-octopus-welcome-mat-for-front-door-and-entryway-f282a58169,15912082080113,80869865030001,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ae7b86485b01bd4b30ca06a654e1bad9e94e1f5156c33808cfcf2078bd8d5046.jpg?v=1784376651,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T11:08:41+07:00,Backing panel shows anti slip backing and stain resistance.,,Backing panel shows anti slip backing and stain resistance.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B056/custom-octopus-welcome-mat-for-front-door-and-entryway-f282a58169__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B056-553,chillgen.com,custom-octopus-welcome-mat-for-front-door-and-entryway-f282a58169,15912082080113,80869865062769,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/990fe93a97b0b776dcdf2a031eaf4c34357332b0389beae22dae1ef9b15480d1.jpg?v=1784376652,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T11:08:41+07:00,Sofa-side mockup shows full octopus and compass design.,,Sofa-side mockup shows full octopus and compass design.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B056/custom-octopus-welcome-mat-for-front-door-and-entryway-f282a58169__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B056-554,chillgen.com,custom-octopus-coastal-welcome-mat-entryway-0942996125,15912082833777,80869869715825,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/620452416682a2f3746459ec8e67a0d1c1fa79c245b95dd4638312a8a3d6d07f.jpg?v=1784376619,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T11:08:41+07:00,Living room image shows vintage blue octopus rug under sofa area.,,Living room image shows vintage blue octopus rug under sofa area.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B056/custom-octopus-coastal-welcome-mat-entryway-0942996125__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B056-554,chillgen.com,custom-octopus-coastal-welcome-mat-entryway-0942996125,15912082833777,80869869781361,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a175b030f23f0fd3090b8ad51393b5b13721a5622a04e6c6db0d87f6b507768d.jpg?v=1784376620,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T11:08:41+07:00,Sofa-side mockup shows full octopus design.,,Sofa-side mockup shows full octopus design.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B056/custom-octopus-coastal-welcome-mat-entryway-0942996125__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B056-554,chillgen.com,custom-octopus-coastal-welcome-mat-entryway-0942996125,15912082833777,80869869814129,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/217c83898ca4d0a2f7b472d6d333005c66853aab351f6c7eb961fc739b7f3d72.jpg?v=1784376625,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T11:08:41+07:00,"Size chart presents small, medium and large rug options.",,"Size chart presents small, medium and large rug options.",SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B056/custom-octopus-coastal-welcome-mat-entryway-0942996125__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B056-554,chillgen.com,custom-octopus-coastal-welcome-mat-entryway-0942996125,15912082833777,80869869846897,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/90ab7308f013ecce26f251b0f522014bfa4b5528a2b4cb5bc8ae0e5894245b05.jpg?v=1784376625,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T11:08:41+07:00,Close-up highlights microfiber surface and memory foam cushion.,,Close-up highlights microfiber surface and memory foam cushion.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B056/custom-octopus-coastal-welcome-mat-entryway-0942996125__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B056-554,chillgen.com,custom-octopus-coastal-welcome-mat-entryway-0942996125,15912082833777,80869869879665,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/98b47de1f6b03603e6c12b865fbd2ab9b5dc9c104a4f756f62f4b9647f95077c.jpg?v=1784376630,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T11:08:41+07:00,Entry/living room mockup shows rug beside sofa.,,Entry/living room mockup shows rug beside sofa.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B056/custom-octopus-coastal-welcome-mat-entryway-0942996125__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B056-554,chillgen.com,custom-octopus-coastal-welcome-mat-entryway-0942996125,15912082833777,80869869912433,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d74275268789764502ee854373731fa6984ccc2e12a257e363bfc1393b908b10.jpg?v=1784376631,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T11:08:41+07:00,Family scene shows scale and room use.,,Family scene shows scale and room use.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B056/custom-octopus-coastal-welcome-mat-entryway-0942996125__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B056-554,chillgen.com,custom-octopus-coastal-welcome-mat-entryway-0942996125,15912082833777,80869869945201,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/002eaf2e8da6e6b7d86289165f8d8ff5fd8a97a2e933b29479d8f8f2ccf53f44.jpg?v=1784376635,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T11:08:41+07:00,Backing panel shows anti slip and stain resistance.,,Backing panel shows anti slip and stain resistance.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B056/custom-octopus-coastal-welcome-mat-entryway-0942996125__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
