evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B015-141,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-102,15969440792945,81245653565809,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c3fd39c469400f60619602bfd79643db137a93d9311deaeed3391eaa92469f02.jpg?v=1786653652,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:54:29+07:00,ghost vortex Halloween rug overhead view,,ghost vortex Halloween rug overhead view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B015/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-102__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B015-142,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-103,15969440924017,81245657661809,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/139dec64d01369909f0e93546ff11647e32050031840fcd2039a0cd1ea99f642.jpg?v=1786653665,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:54:29+07:00,non-slip backing graphic for raven rug,,non-slip backing graphic for raven rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B015/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-103__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B015-142,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-103,15969440924017,81245657694577,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1e55373e9f1edb1da2ef8e204aa1494befdfbf59e7ead3fd9b40a49b20a0879f.jpg?v=1786653664,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:54:29+07:00,raven autumn rug in seasonal living room,,raven autumn rug in seasonal living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B015/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-103__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B015-142,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-103,15969440924017,81245657727345,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/25274b8d1dc90f9bdcb0fd1fc9f9e5a79505b5dea56952031a8533e176a78fa0.jpg?v=1786653664,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:54:29+07:00,nonslip detail graphic for gothic raven rug,,nonslip detail graphic for gothic raven rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B015/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-103__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B015-142,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-103,15969440924017,81245657760113,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e41520d4e0dc90881fd849fe93eb688fc657ce76ef8c57121e183e476122f09d.jpg?v=1786653664,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:54:29+07:00,raven round rug under dining table,,raven round rug under dining table,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B015/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-103__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B015-142,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-103,15969440924017,81245657792881,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ee7f373b53e55a72747c1a61c74ddf0ba212ebc86d3682123deeeaeeaae44560.jpg?v=1786653664,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:54:29+07:00,child sitting near raven Halloween rug,,child sitting near raven Halloween rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B015/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-103__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B015-143,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-104,15969441022321,81245658546545,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e88b02b6f9484a1fd5754e4c097db2b14ca0f6a4d24792da3700480ca4156058.jpg?v=1786653675,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:54:29+07:00,checkerboard ghost illusion rug overhead view,,checkerboard ghost illusion rug overhead view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B015/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-104__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B015-143,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-104,15969441022321,81245658579313,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8197bf81e7b8ab3f102ad30e6d9ca3279419698c431adb259ef9d43588fd0c29.jpg?v=1786653675,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:54:29+07:00,size guide for checkerboard ghost round rug,,size guide for checkerboard ghost round rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B015/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-104__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B015-143,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-104,15969441022321,81245658612081,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0eacd4efdfb466d71a82dcc50d01f11f16dd2f120f012642d21600e143c424b7.jpg?v=1786653675,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:54:29+07:00,ghost vortex rug near fireplace and pumpkins,,ghost vortex rug near fireplace and pumpkins,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B015/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-104__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B015-143,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-104,15969441022321,81245658644849,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/07ba84b963936132b572277e38a01b9680f61d92bd3911d1329d693d1dfccd89.jpg?v=1786653675,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:54:29+07:00,non-slip backing graphic for checkerboard ghost rug,,non-slip backing graphic for checkerboard ghost rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B015/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-104__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B015-143,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-104,15969441022321,81245658677617,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/38e237881a13bd5f78d6158ebb5127f85ed40ee235efd676897a337d08c36414.jpg?v=1786653675,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:54:29+07:00,checkerboard ghost rug in seasonal living room,,checkerboard ghost rug in seasonal living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B015/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-104__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B015-143,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-104,15969441022321,81245658710385,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0dd6780a2df5cbb9cf07492f7ab7b934a499adb376eaab89b52de3db0292ce3c.jpg?v=1786653675,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:54:29+07:00,nonslip detail graphic for Halloween ghost rug,,nonslip detail graphic for Halloween ghost rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B015/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-104__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B015-143,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-104,15969441022321,81245658743153,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/02fbb7bd72dbbcb159c3cc5464f2ba4b9a62c380bda808231d84ae24c592de82.jpg?v=1786653675,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:54:29+07:00,checkerboard ghost rug under dining table,,checkerboard ghost rug under dining table,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B015/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-104__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B015-143,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-104,15969441022321,81245658775921,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/58429b072692f3017352ef8ecfdcc5220957bdfd745a3ca79c6529da21164928.jpg?v=1786653675,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:54:29+07:00,child sitting near ghost illusion rug,,child sitting near ghost illusion rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B015/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-104__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B015-144,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-105,15969441055089,81245660086641,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/95908532b751ed5a0a54312dfeb248e4af8b580c47e248ca37e6da48e0fc5aa3.jpg?v=1786653691,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:54:29+07:00,ghost campfire Halloween rug overhead view,,ghost campfire Halloween rug overhead view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B015/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-105__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B015-144,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-105,15969441055089,81245660119409,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1d32c665ea4cdf39e582f7a5e88cd23053e25ba5148a10762e890d4ada8b489c.jpg?v=1786653691,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:54:29+07:00,size guide for ghost campfire round rug,,size guide for ghost campfire round rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B015/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-105__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B015-144,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-105,15969441055089,81245660152177,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5cb3eb19771eba8766b7ada980c930e7ff4a6d4d781ba052a672c0c0ee0c9353.jpg?v=1786653691,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:54:29+07:00,cozy ghost rug near fireplace and pumpkins,,cozy ghost rug near fireplace and pumpkins,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B015/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-105__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B015-144,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-105,15969441055089,81245660184945,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d72c46f00ad0704fd9c05019250283ef833c2f43a73ae7198c8bf09bed9e8de9.jpg?v=1786653691,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:54:29+07:00,non-slip backing graphic for ghost campfire rug,,non-slip backing graphic for ghost campfire rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B015/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-105__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B015-144,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-105,15969441055089,81245660217713,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/843759c2c4dde7081d841e4155ffad81ebc6b481f7938d3dc9b775747b5b179f.jpg?v=1786653692,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:54:29+07:00,ghost campfire rug in seasonal living room,,ghost campfire rug in seasonal living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B015/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-105__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B015-144,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-105,15969441055089,81245660250481,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c8cb57ca35f012acb005ae5655013948ae4eeb0d191ef46f94064b242c072113.jpg?v=1786653691,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:54:29+07:00,nonslip detail graphic for cozy Halloween rug,,nonslip detail graphic for cozy Halloween rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B015/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-105__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B015-144,chillgen.com,custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-105,15969441055089,81245660283249,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1e24a8ed5df54e2e943c1224093519feb5a76bd7ccc520d95bdc6c30610be5b9.jpg?v=1786653691,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:54:29+07:00,ghost campfire rug under dining table,,ghost campfire rug under dining table,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B015/custom-halloween-3d-optical-illusion-round-rug-skeleton-h-design-105__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
