evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B013-121,chillgen.com,wheel-of-feelings-and-emotions-round-rug-educational-men-design-100,15969348911473,81244766372209,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e7b56b41d6300f008bb780a675eb7110e5bee629cc1dedee5a7eb90ccb774d83.jpg?v=1786648298,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:45:15+07:00,round learn shapes rug in classroom play area,,round learn shapes rug in classroom play area,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B013/wheel-of-feelings-and-emotions-round-rug-educational-men-design-100__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B013-122,chillgen.com,wheel-of-feelings-and-emotions-round-rug-educational-men-design-101,15969349435761,81244772794737,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2b4063555fbb767d66f5d35eaf9dcacee9c4bc046e17adf25cf257b82ea65b82.jpg?v=1786648311,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:45:15+07:00,baby on emoji feelings rug with non-slip backing callout,,baby on emoji feelings rug with non-slip backing callout,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B013/wheel-of-feelings-and-emotions-round-rug-educational-men-design-101__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B013-122,chillgen.com,wheel-of-feelings-and-emotions-round-rug-educational-men-design-101,15969349435761,81244772827505,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b99881e63ad49bbab11a801390495130712cd728d325456657cc84ca17e71ece.jpg?v=1786648311,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:45:15+07:00,attractive design and reinforced edging graphic for feelings rug,,attractive design and reinforced edging graphic for feelings rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B013/wheel-of-feelings-and-emotions-round-rug-educational-men-design-101__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B013-122,chillgen.com,wheel-of-feelings-and-emotions-round-rug-educational-men-design-101,15969349435761,81244772860273,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a110010c71a6d91aac098e3d9d5726a6f6e4bfc425e03996dbf1cb3df4a1b155.jpg?v=1786648311,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:45:15+07:00,superior quality backing graphic for emoji emotion rug,,superior quality backing graphic for emoji emotion rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B013/wheel-of-feelings-and-emotions-round-rug-educational-men-design-101__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B013-123,chillgen.com,wheel-of-feelings-and-emotions-round-rug-educational-men-design-102,15969349960049,81244782264689,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d81c66f5f7ea6dec185d7f911d6846807994b0d323998b7e3a88468d50646e88.jpg?v=1786648325,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:45:15+07:00,how do you feel today rug in classroom,,how do you feel today rug in classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B013/wheel-of-feelings-and-emotions-round-rug-educational-men-design-102__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B013-123,chillgen.com,wheel-of-feelings-and-emotions-round-rug-educational-men-design-102,15969349960049,81244782297457,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f7c0ccd12c7f5e850c5eeec9296e1c2a42d8793144de61765e283dcd53083dcd.jpg?v=1786648324,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:45:15+07:00,size guide for round feelings question rug,,size guide for round feelings question rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B013/wheel-of-feelings-and-emotions-round-rug-educational-men-design-102__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B013-123,chillgen.com,wheel-of-feelings-and-emotions-round-rug-educational-men-design-102,15969349960049,81244782330225,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/cbbf38d08808852ee5117281b9fe160336a7422da5d32ecfa9dfdd442664e22d.jpg?v=1786648324,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:45:15+07:00,child reading on how do you feel rug,,child reading on how do you feel rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B013/wheel-of-feelings-and-emotions-round-rug-educational-men-design-102__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B013-123,chillgen.com,wheel-of-feelings-and-emotions-round-rug-educational-men-design-102,15969349960049,81244782362993,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/41bdb8dd3312d643db7bdb5b190eaf81f1b06b824667cfc4ce4e851ee390a442.jpg?v=1786648324,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:45:15+07:00,teacher group activity on emotion chart rug,,teacher group activity on emotion chart rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B013/wheel-of-feelings-and-emotions-round-rug-educational-men-design-102__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B013-123,chillgen.com,wheel-of-feelings-and-emotions-round-rug-educational-men-design-102,15969349960049,81244782395761,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8c64b9ce337c71f01b7904a81967c4ac04ab66dc6687cec2c42935c31aca78ba.jpg?v=1786648324,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:45:15+07:00,baby on feelings classroom rug with backing callout,,baby on feelings classroom rug with backing callout,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B013/wheel-of-feelings-and-emotions-round-rug-educational-men-design-102__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B013-123,chillgen.com,wheel-of-feelings-and-emotions-round-rug-educational-men-design-102,15969349960049,81244782428529,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e780220ce94406e59d73d9548b1357bb3feaca5f137ba793b831faf266665846.jpg?v=1786648324,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:45:15+07:00,attractive design and edging graphic for feelings question rug,,attractive design and edging graphic for feelings question rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B013/wheel-of-feelings-and-emotions-round-rug-educational-men-design-102__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B013-123,chillgen.com,wheel-of-feelings-and-emotions-round-rug-educational-men-design-102,15969349960049,81244782461297,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/779e98810fb7a5839540769606fff6e38b0fdfa39050cb297a59da45d7652ed8.jpg?v=1786648324,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:45:15+07:00,superior quality non-slip backing graphic for emotion rug,,superior quality non-slip backing graphic for emotion rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B013/wheel-of-feelings-and-emotions-round-rug-educational-men-design-102__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B013-124,chillgen.com,wheel-of-feelings-and-emotions-round-rug-educational-men-design-103,15969350680945,81244794028401,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/06ee4e1fae85a1b55cc72d4f2309dc94ce49ac32ad535b3431efabbafe2a058f.jpg?v=1786648340,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:45:15+07:00,days of the week rug in classroom play area,,days of the week rug in classroom play area,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B013/wheel-of-feelings-and-emotions-round-rug-educational-men-design-103__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B013-124,chillgen.com,wheel-of-feelings-and-emotions-round-rug-educational-men-design-103,15969350680945,81244794061169,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b589c88a1cfab227cc31caf6ddefcc610e1cd57c27cfc64678d614e0045e47f2.jpg?v=1786648340,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:45:15+07:00,size guide for round days of week rug,,size guide for round days of week rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B013/wheel-of-feelings-and-emotions-round-rug-educational-men-design-103__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B013-124,chillgen.com,wheel-of-feelings-and-emotions-round-rug-educational-men-design-103,15969350680945,81244794093937,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c564856a1fcaa7728b42a14d0726447ff345b5337242041c6c34a3557bacc07e.jpg?v=1786648341,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:45:15+07:00,child reading on classroom calendar rug,,child reading on classroom calendar rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B013/wheel-of-feelings-and-emotions-round-rug-educational-men-design-103__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B013-124,chillgen.com,wheel-of-feelings-and-emotions-round-rug-educational-men-design-103,15969350680945,81244794126705,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/82b73edfc5575d39ce084da7215cc4680255af5ffafbb37b31accfbe7a1d29a1.jpg?v=1786648341,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:45:15+07:00,teacher group activity on days of week rug,,teacher group activity on days of week rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B013/wheel-of-feelings-and-emotions-round-rug-educational-men-design-103__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B013-124,chillgen.com,wheel-of-feelings-and-emotions-round-rug-educational-men-design-103,15969350680945,81244794159473,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3c34d47aadce284738e23f1c9af7f8ef4d41f0f8f53c37daac8de2c3f9f6dcf5.jpg?v=1786648340,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:45:15+07:00,baby on weekly learning rug with backing callout,,baby on weekly learning rug with backing callout,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B013/wheel-of-feelings-and-emotions-round-rug-educational-men-design-103__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B013-124,chillgen.com,wheel-of-feelings-and-emotions-round-rug-educational-men-design-103,15969350680945,81244794192241,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/af920c264a956366d05b54c6d4119aa07143ddb53fd3bb6a51216957ce30b4f3.jpg?v=1786648340,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:45:15+07:00,attractive design and reinforced edging graphic for days rug,,attractive design and reinforced edging graphic for days rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B013/wheel-of-feelings-and-emotions-round-rug-educational-men-design-103__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B013-124,chillgen.com,wheel-of-feelings-and-emotions-round-rug-educational-men-design-103,15969350680945,81244794225009,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/042c7d52d1ff8116c353be3a2324230cf7501f87129cd5c9da28efedb4fa9d6e.jpg?v=1786648340,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:45:15+07:00,superior quality backing graphic for calendar rug,,superior quality backing graphic for calendar rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B013/wheel-of-feelings-and-emotions-round-rug-educational-men-design-103__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B013-125,chillgen.com,wheel-of-feelings-and-emotions-round-rug-educational-men-design-104,15969351303537,81244798812529,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/90a0043844c57ce665cd4264454b7bdeabff89b0119e723e0630f9ca0a79ffb3.jpg?v=1786648357,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:45:15+07:00,kids feelings and emotions rug in classroom,,kids feelings and emotions rug in classroom,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B013/wheel-of-feelings-and-emotions-round-rug-educational-men-design-104__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B013-125,chillgen.com,wheel-of-feelings-and-emotions-round-rug-educational-men-design-104,15969351303537,81244798845297,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/53aa44f754bdd17c7acec8e628df8e390536881624f76b17f5ce3102eb3eb7c5.jpg?v=1786648357,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:45:15+07:00,size guide for cartoon feelings rug,,size guide for cartoon feelings rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B013/wheel-of-feelings-and-emotions-round-rug-educational-men-design-104__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B013-125,chillgen.com,wheel-of-feelings-and-emotions-round-rug-educational-men-design-104,15969351303537,81244798878065,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/89291a670ff76865c66ada0cca6af891b144c26b5944492eeb426c0b7be14c2b.jpg?v=1786648356,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T02:45:15+07:00,child reading on feelings and emotions rug,,child reading on feelings and emotions rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B013/wheel-of-feelings-and-emotions-round-rug-educational-men-design-104__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
